Species	Status	MinT	MaxT
Rucervus_sivalensis	extinct	0.63	2
Rupicapra_rupicapra	extant	0.0117	0.129
Rupicapra_rupicapra	extant	0	0.129
Rupicapra_rupicapra	extant	0.0117	0.781
Rusa_palaeojavanicus	extinct	1.2	1.8
Rusa_palaeojavanicus	extinct	1.2	1.8
Rusa_problematicus	extinct	1.5	2.588
Rusa_problematicus	extinct	1.2	1.8
Rusa_stehlini	extinct	1.5	2.588
Rusa_stehlini	extinct	0	0.78
Rusa_timorensis	extant	0	0.0117
Rusa_unicolor	extant	0.0117	0.129
Rusa_unicolor	extant	0.0117	0.129
Rusa_unicolor	extant	0.0117	0.129
Rusa_unicolor	extant	1.8	2.6
Rusa_unicolor	extant	0.0117	0.781
Rusa_yunnanensis	extinct	0.6	1.3
Rusa_yunnanensis	extinct	1.2	1.8
Rusa_yunnanensis	extinct	1.2	1.8
Rusa_yunnanensis	extinct	1.2	1.8
Rusa_yunnanensis	extinct	1.2	1.8
Rusa_yunnanensis	extinct	1.2	1.8
Rusa_yunnanensis	extinct	1.2	1.8
Rusa_yunnanensis	extinct	1.2	1.8
Rusa_yunnanensis	extinct	1.2	1.8
Rusa_yunnanensis	extinct	1.2	1.8
Rusa_yunnanensis	extinct	1.2	1.8
Rusa_yunnanensis	extinct	1.2	1.8
Rusa_yunnanensis	extinct	1.2	1.8
Rusa_yunnanensis	extinct	1.2	1.8
Rusa_yunnanensis	extinct	1.2	1.8
Rusa_yunnanensis	extinct	0.0117	0.7
Rusa_yunnanensis	extinct	1.2	1.2
Rusa_yunnanensis	extinct	0	0.78
Rusingaceros_leakeyi	extinct	12.5	12.5
Rusingaceros_leakeyi	extinct	15.5	15.5
Rusingaceros_leakeyi	extinct	17.5	17.5
Rusingaceros_leakeyi	extinct	17.7	17.7
Rusingaceros_leakeyi	extinct	17.8	17.8
Rusingaceros_leakeyi	extinct	17.8	17.8
Rusingaceros_leakeyi	extinct	18	18
Rusingaceros_leakeyi	extinct	15	15.5
Saheloryx_solidus	extinct	5.3	7.1
Saiga_tatarica	extant	0.0117	0.129
Saiga_tatarica	extant	0.0117	0.129
Saiga_tatarica	extant	0.126	0.781
Samburuceros_ishidai	extinct	10	10
Samokeros_minotaurus	extinct	7.1	8.9
Samokeros_minotaurus	extinct	7.9	8.16
Samotherium_boissieri	extinct	7.6	8.9
Samotherium_boissieri	extinct	7.1	8.9
Samotherium_boissieri	extinct	7.1	8.9
Samotherium_boissieri	extinct	7.4	7.8
Samotherium_boissieri	extinct	6.7	7.8
Samotherium_boissieri	extinct	7.4	7.8
Samotherium_boissieri	extinct	7.2	7.8
Samotherium_boissieri	extinct	7.1	7.6
Samotherium_boissieri	extinct	7.1	7.6
Samotherium_boissieri	extinct	7.1	7.6
Samotherium_boissieri	extinct	6.9	7.2
Samotherium_boissieri	extinct	5	7.1
Samotherium_boissieri	extinct	6.7	6.9
Samotherium_eminens	extinct	7.1	8.9
Samotherium_irtyshense	extinct	7.1	11.2
Samotherium_irtyshense	extinct	7.1	7.6
Samotherium_irtyshense	extinct	5.3	7.1
Samotherium_irtyshense	extinct	5.3	7.1
Samotherium_irtyshense	extinct	5.3	7.1
Samotherium_irtyshense	extinct	5.3	7.1
Samotherium_maeoticum	extinct	7.6	9.9
Samotherium_major	extinct	7.1	8.9
Samotherium_major	extinct	6.7	7.8
Samotherium_major	extinct	7.1	7.6
Samotherium_major	extinct	7.2	7.4
Samotherium_major	extinct	7.2	7.4
Samotherium_major	extinct	6.9	7.2
Samotherium_major	extinct	6.9	7.2
Samotherium_major	extinct	6.9	7.2
Samotherium_major	extinct	6.9	7.2
Samotherium_major	extinct	5.3	7.1
Samotherium_major	extinct	6.7	6.9
Samotherium_mongoliense	extinct	7.6	8.9
Samotherium_pamiri	extinct	8.9	11.2
Samotherium_sinense	extinct	5.3	7.2
Samotherium_sinense	extinct	5.3	7.1
Samotherium_sinense	extinct	5.3	7.1
Samotragus_praecursor	extinct	9.069	9.149
Samotragus_praecursor	extinct	8.9	9.9
Samotragus_praecursor	extinct	9.428	9.491
Sanitherium_africanus	extinct	16	20.4
Sanitherium_africanus	extinct	16	20.4
Sanitherium_africanus	extinct	15	16
Sanitherium_africanus	extinct	17.12	21.7
Sanitherium_africanus	extinct	17.2	19.5
Sanitherium_africanus	extinct	14.2	16.4
Sanitherium_africanus	extinct	13.8	16
Sanitherium_africanus	extinct	13.8	16
Sanitherium_africanus	extinct	17	18
Sanitherium_africanus	extinct	17	18
Sanitherium_africanus	extinct	16.4	17.2
Sanitherium_africanus	extinct	16.4	17.2
Sanitherium_africanus	extinct	16.4	17.2
Sanitherium_africanus	extinct	16.4	17.2
Sanitherium_africanus	extinct	16.4	17.2
Sanitherium_africanus	extinct	16.4	17.2
Sanitherium_africanus	extinct	16.8	17.5
Sanitherium_jeffreysi	extinct	19.5	19.5
Sanitherium_leobense	extinct	7.1	11.2
Sanitherium_nadirum	extinct	15	19
Sanitherium_nadirum	extinct	20.44	23.03
Sanitherium_nadirum	extinct	13.8	16
Sanitherium_nadirum	extinct	13.8	16
Sanitherium_nadirum	extinct	13.8	16
Sanitherium_nadirum	extinct	12.9	14.2
Sanitherium_nadirum	extinct	16.4	17.2
Sanitherium_nadirum	extinct	16.4	17.2
Sanitherium_nadirum	extinct	16.4	17.2
Sanitherium_nadirum	extinct	16.4	17.2
Sanitherium_nadirum	extinct	16.4	17.2
Sanitherium_nadirum	extinct	16.4	17.2
Sanitherium_nadirum	extinct	16.4	17.2
Sanitherium_nadirum	extinct	16.4	17.2
Sanitherium_schlagintweiti	extinct	13.65	17.2
Saotherium_mingoz	extinct	5	5.3
Saotherium_mingoz	extinct	5	5.3
Sardomeryx_oschirensis	extinct	20	22.8
Sastrilophus_dehmi	extinct	41.2	47.8
Scaphohippus_intermontanus	extinct	14.8	16
Scaphohippus_intermontanus	extinct	14.8	16
Scaphohippus_intermontanus	extinct	14.8	16
Scaphohippus_intermontanus	extinct	14.8	16
Scaphohippus_intermontanus	extinct	14.8	16
Scaphohippus_intermontanus	extinct	12.5	14.8
Scaphohippus_intermontanus	extinct	12.5	14.8
Scaphohippus_intermontanus	extinct	12.5	14.8
Scaphohippus_intermontanus	extinct	12.5	14.8
Scaphohippus_sumani	extinct	14.8	16
Scaphohippus_sumani	extinct	12.5	14.8
Scaphohippus_sumani	extinct	12.5	14.8
Schansitherium_fuguensis	extinct	8.9	9.9
Schansitherium_quadricornis	extinct	7.1	8.9
Schansitherium_quadricornis	extinct	6.7	7.8
Schansitherium_quadricornis	extinct	7.4	7.8
Schansitherium_quadricornis	extinct	6.9	7.2
Schansitherium_tafeli	extinct	7.1	11.2
Schansitherium_tafeli	extinct	9	11.2
Schansitherium_tafeli	extinct	9	11.2
Schansitherium_tafeli	extinct	9	11.2
Schansitherium_tafeli	extinct	7.1	9.9
Schansitherium_tafeli	extinct	8.9	9.9
Schansitherium_tafeli	extinct	8.9	9.9
Schansitherium_tafeli	extinct	5.3	8.9
Schansitherium_tafeli	extinct	7.1	7.6
Schansitherium_tafeli	extinct	7.1	7.6
Schansitherium_tafeli	extinct	5.3	7.1
Schizoporcus_arambourgi	extinct	11.2	12.9
Schizoporcus_arambourgi	extinct	9.9	11.2
Schizoporcus_muenzenbergensis	extinct	14	15
Schizoporcus_muenzenbergensis	extinct	13	14.2
Schizoporcus_muenzenbergensis	extinct	14	14.2
Schizoporcus_muenzenbergensis	extinct	16	16.5
Schizoporcus_vallesiensis	extinct	8.9	9.9
Schizoporcus_vallesiensis	extinct	9.9	11.2
Schizoporcus_vallesiensis	extinct	9.4	9.6
Schizoporcus_vallesiensis	extinct	9.9	11.2
Schizotheriodes_jackwilsoni	extinct	37.3	37.7
Schizotheriodes_parvus	extinct	33.9	37.2
Schizotheriodes_parvus	extinct	40	42.78
Schizotheriodes_parvus	extinct	40	42.78
Schizotherium_avitum	extinct	27.82	33.9
Schizotherium_avitum	extinct	27.82	33.9
Schizotherium_avitum	extinct	27.82	33.9
Schizotherium_avitum	extinct	27.82	33.9
Schizotherium_avitum	extinct	28.4	33.9
Schizotherium_avitum	extinct	33.9	37.2
Schizotherium_avitum	extinct	33.9	37.2
Schizotherium_avitum	extinct	33.9	37.2
Schizotherium_avitum	extinct	33.9	37.2
Schizotherium_avitum	extinct	33.9	37.2
Schizotherium_chucuae	extinct	23	28.4
Schizotherium_nabanensis	extinct	27.82	33.9
Schizotherium_ordosium	extinct	23	28.4
Schizotherium_ordosium	extinct	28.4	33.9
Schizotherium_ordosium	extinct	28.4	33.9
Schizotherium_ordosium	extinct	28.4	33.9
Schizotherium_pilgrimi	extinct	17.7	20.04
Schizotherium_pilgrimi	extinct	20.04	23.03
Schizotherium_pilgrimi	extinct	20.43	23.03
Schizotherium_priscum	extinct	23	28.1
Schizotherium_priscum	extinct	28	29
Schizotherium_priscum	extinct	28	29
Schizotherium_priscum	extinct	28.4	33.9
Schizotherium_turgaicum	extinct	14.2	16.4
Schizotherium_turgaicum	extinct	14.2	16.4
Schizotherium_turgaicum	extinct	23	28.4
Schlosseria_hetaoyuanensis	extinct	42.8	46.3
Schlosseria_magister	extinct	37.2	48.6
Selenoportax_lydekkeri	extinct	5.3	7.3
Selenoportax_vexillarius	extinct	5.3	7.3
Sellamynodon_zimborensis	extinct	27.82	37.2
Serbelodon_barbourensis	extinct	10.3	12.4
Shaanxispira_baheensis	extinct	9.5	11.2
Shaanxispira_baheensis	extinct	8.9	9.9
Shaanxispira_baheensis	extinct	7.1	7.6
Shaanxispira_chowi	extinct	7.1	9.9
Shaanxispira_chowi	extinct	8.9	9.9
Shaanxispira_chowi	extinct	9	11.2
Shaanxispira_chowi	extinct	9	11.2
Shansirhinus_brancoi	extinct	7.25	11.6
Shansirhinus_cornutum	extinct	7.25	11.6
Shansirhinus_ringstroemi	extinct	7	7
Shansirhinus_ringstroemi	extinct	3.6	5.3
Shansirhinus_ringstroemi	extinct	3.6	5.3
Shanxihippus_dermatorhinus	extinct	9	11.2
Shanxihippus_dermatorhinus	extinct	5.3	9
Shanxihippus_dermatorhinus	extinct	5.3	9
Shanxihippus_dermatorhinus	extinct	5.3	9
Shanxihippus_dermatorhinus	extinct	5.3	9
Shanxihippus_dermatorhinus	extinct	7.1	8.2
Shanxihippus_dermatorhinus	extinct	5.3	7.1
Shanxihippus_dermatorhinus	extinct	5.3	7.1
Sharamynodon_kirghisensis	extinct	40.5	42
Sharamynodon_mongoliensis	extinct	33.9	37.2
Sharamynodon_mongoliensis	extinct	33.9	37.2
Sharamynodon_mongoliensis	extinct	33.9	37.2
Sharamynodon_mongoliensis	extinct	37.2	48.6
Sharamynodon_mongoliensis	extinct	37.2	48.6
Sharamynodon_mongoliensis	extinct	37.2	48.6
Sharamynodon_mongoliensis	extinct	37.2	48.6
Sharamynodon_mongoliensis	extinct	37.2	48.6
Siamochoerus_banmarkensis	extinct	33.9	37.2
Siamochoerus_viriosus	extinct	33.9	37.2
Siamochoerus_viriosus	extinct	33.9	37.2
Siamotherium_krabiense	extinct	33.9	37.2
Siamotherium_krabiense	extinct	33.9	37.2
Siamotherium_pondaungensis	extinct	40	41
Siamotragulus_indicus	extinct	17.2	19.5
Siamotragulus_indicus	extinct	16.4	17.2
Sianodon_chiyuanensis	extinct	37.2	48.6
Sianodon_gaowangouensis	extinct	33.9	37.2
Sianodon_honanensis	extinct	37.2	48.6
Sianodon_mienchiensis	extinct	37.2	48.6
Sianodon_sinensis	extinct	33.9	37.2
Sianodon_sinensis	extinct	37.2	48.6
Sianodon_sinensis	extinct	37.2	48.6
Sianodon_sinensis	extinct	37.2	48.6
Sianodon_sinensis	extinct	37.2	48.6
Sianodon_sinensis	extinct	37.2	48.6
Sianodon_sinensis	extinct	37.2	48.6
Sianodon_ulausuensis	extinct	37.2	48.6
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_grangeri	extinct	54	55.8
Sifrhippus_sandrae	extinct	55.5	55.6
Sifrhippus_sandrae	extinct	55.5	55.6
Sifrhippus_sandrae	extinct	55.5	55.6
Sifrhippus_sandrae	extinct	55.5	55.6
Sifrhippus_sandrae	extinct	54	55.8
Sifrhippus_sandrae	extinct	54	55.8
Sifrhippus_sandrae	extinct	54	55.8
Sifrhippus_sandrae	extinct	54	55.8
Sifrhippus_sandrae	extinct	54.9	55.8
Sifrhippus_sandrae	extinct	55.5	55.5
Sifrhippus_sandrae	extinct	55.6	55.6
Simatherium_demissum	extinct	5.2	5.2
Simatherium_demissum	extinct	5.3	7.3
Simatherium_demissum	extinct	4.07	4.17
Simatherium_demissum	extinct	5.15	5.15
Simatherium_kohllarseni	extinct	4.2	5.3
Simatherium_kohllarseni	extinct	3.4	3.6
Simatherium_kohllarseni	extinct	2.64	3.4
Simatherium_kohllarseni	extinct	3	3.9
Simatherium_kohllarseni	extinct	2.64	3.4
Simatherium_kohllarseni	extinct	3.58	3.85
Simatherium_kohllarseni	extinct	1.81	2.59
Simatherium_kohllarseni	extinct	1.81	2.59
Simatherium_kohllarseni	extinct	3.4	3.6
Simatherium_kohllarseni	extinct	2.64	3.4
Simatherium_kohllarseni	extinct	3.94	4.35
Simatherium_shungurense	extinct	1.9	2.27
Sinapodorcas_incarinatus	extinct	7.892	8.047
Sinapodorcas_incarinatus	extinct	9.777	10.834
Sinclairomeryx_riparius	extinct	16	17.5
Sinclairomeryx_riparius	extinct	16	17.5
Sinclairomeryx_riparius	extinct	16	17.5
Sinclairomeryx_riparius	extinct	16	17.5
Sinocapra_minor	extinct	2.6	3.4
Sinocapra_willdownsi	extinct	1.9	4.9
Sinohippus_giganteus	extinct	12.5	14.8
Sinohippus_robustus	extinct	8.2	9
Sinohippus_robustus	extinct	5.3	7.1
Sinohippus_zitteli	extinct	5.3	11.2
Sinohippus_zitteli	extinct	5.3	9
Sinohippus_zitteli	extinct	5.3	9
Sinohippus_zitteli	extinct	5.3	9
Sinomammut_tobieni	extinct	5.3	9
Sinomastodon_bumiajuensis	extinct	1.5	2.588
Sinomastodon_bumiajuensis	extinct	1.5	2.588
Sinomastodon_bumiajuensis	extinct	1.2	1.8
Sinomastodon_bumiajuensis	extinct	1.2	1.8
Sinomastodon_huananensis	extinct	2.6	5.3
Sinomastodon_huananensis	extinct	2.6	5.3
Sinomastodon_intermedius	extinct	3.6	4.9
Sinomastodon_jiangnanensis	extinct	1.2	1.2
Sinomastodon_praeintermedius	extinct	6	6.5
Sinomastodon_sendaicus	extinct	4.5	5.33
Sinomastodon_yangziensis	extinct	1.77	2.14
Sinomastodon_yangziensis	extinct	1.77	2.14
Sinomastodon_yangziensis	extinct	1.77	2.14
Sinomastodon_yangziensis	extinct	1.77	2.14
Sinomastodon_yangziensis	extinct	1.2	1.8
Sinomastodon_yangziensis	extinct	0.78	1.77
Sinomastodon_yangziensis	extinct	0.78	1.77
Sinomastodon_yangziensis	extinct	0.78	1.77
Sinomastodon_yangziensis	extinct	0.78	1.77
Sinomastodon_yangziensis	extinct	0.6	1.3
Sinomegaceros_flabellatus	extinct	1.9	3.6
Sinomegaceros_konwanlinensis	extinct	0.6	1.3
Sinomegaceros_ordosianus	extinct	0.0117	0.7
Sinomegaceros_ordosianus	extinct	0.0117	0.7
Sinomegaceros_pachyosteus	extinct	0.6	1.3
Sinomegaceros_pachyosteus	extinct	0.6	1.3
Sinomegaceros_tadzhikistanis	extinct	2.433	2.917
Sinomegacerus_flabellatus	extinct	1.2	1.8
Sinomegacerus_flabellatus	extinct	1.2	1.8
Sinotherium_lagrelii	extinct	7	7
Sinotherium_lagrelii	extinct	4.9	9.8
Sivachoerus_indicus	extinct	11.6	13.8
Sivachoerus_prior	extinct	5.3	11.2
Sivachoerus_prior	extinct	5.3	7.3
Sivacobus_palaeindicus	extinct	0.63	2
Sivacobus_patulicornis	extinct	2.6	3.6
Sivacobus_patulicornis	extinct	2.6	3.6
Sivacobus_patulicornis	extinct	0.63	2
Sivacobus_sankaliai	extinct	0.0117	0.781
Sivameryx_africanus	extinct	17	18
Sivameryx_africanus	extinct	19	19.16
Sivameryx_africanus	extinct	16.4	17.2
Sivameryx_africanus	extinct	16.4	17.2
Sivameryx_africanus	extinct	16.4	17.2
Sivameryx_africanus	extinct	16.4	17.2
Sivameryx_africanus	extinct	16.4	17.2
Sivameryx_africanus	extinct	16.4	17.2
Sivameryx_africanus	extinct	16.4	17.2
Sivameryx_africanus	extinct	16.4	17.2
Sivameryx_africanus	extinct	16.4	17.2
Sivameryx_africanus	extinct	16.4	17.2
Sivameryx_africanus	extinct	16.4	17.2
Sivameryx_africanus	extinct	16.4	17.2
Sivameryx_africanus	extinct	16.4	17.2
Sivameryx_africanus	extinct	14.2	16.4
Sivameryx_moneyi	extinct	16.4	17.2
Sivameryx_moneyi	extinct	16.4	17.2
Sivameryx_palaeindicus	extinct	16	20.4
Sivameryx_palaeindicus	extinct	17.2	19.5
Sivameryx_palaeindicus	extinct	17.2	19.5
Sivameryx_palaeindicus	extinct	16.4	17.2
Sivameryx_palaeindicus	extinct	14.2	16.4
Sivatherium_garevskii	extinct	5.3	8.9
Sivatherium_giganteum	extinct	1.8	2.6
Sivatherium_hendeyi	extinct	5.3	7.1
Sivatherium_hendeyi	extinct	5.15	5.15
Sivatherium_majori	extinct	0.63	2
Sivatherium_maurusium	extinct	3.2	3.446
Sivatherium_maurusium	extinct	3.6	5
Sivatherium_maurusium	extinct	3.58	3.85
Sivatherium_maurusium	extinct	2.6	3.6
Sivatherium_maurusium	extinct	2.5	3.6
Sivatherium_maurusium	extinct	2.6	3.6
Sivatherium_maurusium	extinct	3.4	3.6
Sivatherium_maurusium	extinct	3.4	3.6
Sivatherium_maurusium	extinct	2.6	3.6
Sivatherium_maurusium	extinct	2.6	3.6
Sivatherium_maurusium	extinct	2.95	3.56
Sivatherium_maurusium	extinct	2.91	3.44
Sivatherium_maurusium	extinct	2.91	3.44
Sivatherium_maurusium	extinct	2.91	3.44
Sivatherium_maurusium	extinct	2.64	3.4
Sivatherium_maurusium	extinct	2.64	3.4
Sivatherium_maurusium	extinct	2.64	3.4
Sivatherium_maurusium	extinct	3.18	3.2
Sivatherium_maurusium	extinct	2.53	2.91
Sivatherium_maurusium	extinct	2.6	2.8
Sivatherium_maurusium	extinct	1.8	2.6
Sivatherium_maurusium	extinct	1.81	2.59
Sivatherium_maurusium	extinct	1.81	2.59
Sivatherium_maurusium	extinct	2	2.5
Sivatherium_maurusium	extinct	2.5	2.5
Sivatherium_maurusium	extinct	2.32	2.4
Sivatherium_maurusium	extinct	2.32	2.4
Sivatherium_maurusium	extinct	1.87	2.33
Sivatherium_maurusium	extinct	2.27	2.32
Sivatherium_maurusium	extinct	2.27	2.32
Sivatherium_maurusium	extinct	1.9	2.27
Sivatherium_maurusium	extinct	1.81	2.2
Sivatherium_maurusium	extinct	1.88	2
Sivatherium_maurusium	extinct	1.86	2
Sivatherium_maurusium	extinct	1.78	1.95
Sivatherium_maurusium	extinct	1.78	1.95
Sivatherium_maurusium	extinct	1.78	1.88
Sivatherium_maurusium	extinct	1.6	1.88
Sivatherium_maurusium	extinct	1.53	1.87
Sivatherium_maurusium	extinct	1.53	1.87
Sivatherium_maurusium	extinct	1.53	1.86
Sivatherium_maurusium	extinct	1.785	1.845
Sivatherium_maurusium	extinct	1.6	1.8
Sivatherium_maurusium	extinct	0.8	1.8
Sivatherium_maurusium	extinct	1.15	1.785
Sivatherium_maurusium	extinct	1.07	1.65
Sivatherium_maurusium	extinct	1.39	1.62
Sivatherium_maurusium	extinct	1.38	1.53
Sivatherium_maurusium	extinct	0.95	1.15
Sivatherium_maurusium	extinct	0.8	1.042
Sivatherium_maurusium	extinct	0.78	0.95
Sivatherium_olduvaiensis	extinct	0.8	1.55
Sivatherium_olduvaiensis	extinct	0.6	0.8
Sivatherium_olduvaiensis	extinct	0.4	0.7
Sivatitanops_birmanicum	extinct	37.8	41.2
Sivatitanops_birmanicum	extinct	37.8	41.2
Sivatitanops_birmanicum	extinct	37.8	41.2
Sivatitanops_birmanicum	extinct	37.8	41.2
Sivatitanops_birmanicum	extinct	37.8	41.2
Sivatitanops_birmanicum	extinct	37.8	41.2
Sivatitanops_birmanicum	extinct	37.2	48.6
Sivatitanops_birmanicum	extinct	37.2	48.6
Sivoreas_eremita	extinct	7.1	11.2
Sivoreas_eremita	extinct	7.1	12.5
Skinnerhyus_shermerorum	extinct	10.3	13.6
Skinnerhyus_shermerorum	extinct	10.3	13.6
Skinnerhyus_shermerorum	extinct	10.3	13.6
Skinnerhyus_shermerorum	extinct	10.3	13.6
Skinnerhyus_shermerorum	extinct	10.3	13.6
Skinnerhyus_shermerorum	extinct	10.3	13.6
Skinneroceras_manningi	extinct	26.6	28.3
Skinneroceras_manningi	extinct	26.6	28.3
Skinneroceras_manningi	extinct	28.7	30
Skoufotragus_laticeps	extinct	7.1	7.6
Skoufotragus_laticeps	extinct	1.4	1.95
Skoufotragus_laticeps	extinct	7.1	8.9
Skoufotragus_laticeps	extinct	7.1	7.6
Skoufotragus_laticeps	extinct	7.1	8.9
Skoufotragus_laticeps	extinct	7.9	8.16
Skoufotragus_laticeps	extinct	7.1	7.6
Skoufotragus_laticeps	extinct	6.9	7.2
Skoufotragus_laticeps	extinct	7.892	8.047
Skoufotragus_laticeps	extinct	7.892	8.047
Skoufotragus_laticeps	extinct	5.3	7.6
Skoufotragus_laticeps	extinct	7.4	7.9
Skoufotragus_schlosseri	extinct	6.7	6.9
Skoufotragus_zemalisorum	extinct	7.2	7.4
Soergelia_brigittae	extinct	0.3	1.95
Soergelia_elisabethae	extinct	0.7	1
Soergelia_intermedia	extinct	0.79	1.8
Soergelia_minor	extinct	1.2	1.3
Sperrgebietomeryx_wardi	extinct	17.2	19.5
Sphenocoelus_uintensis	extinct	40.4	46.2
Sphenocoelus_uintensis	extinct	40.4	46.2
Sphenocoelus_uintensis	extinct	40.4	46.3
Sphenophalos_garciae	extinct	4.9	6.8
Sphenophalos_garciae	extinct	4.9	6.8
Sphenophalos_middleswarti	extinct	6.8	7.6
Sphenophalos_nevadanus	extinct	7.6	9
Sphenophalos_nevadanus	extinct	7.6	9
Sphenophalos_nevadanus	extinct	6.8	7.6
Sphenophalos_nevadanus	extinct	4.9	5.9
Spirocerus_hsuchiayaocus	extinct	0.0117	0.7
Spirocerus_kiakhtensis	extinct	0.125	0.78
Spirocerus_kiakhtensis	extinct	0.028	0.036
Spirocerus_peii	extinct	0	0.78
Spirocerus_peii	extinct	0.0117	0.7
Spirocerus_wongi	extinct	2	2.5
Spirocerus_wongi	extinct	1.177	2.131
Spirocerus_wongi	extinct	2	2.5
Spirocerus_wongi	extinct	0.9	1.3
Sporadotragus_parvidens	extinct	7.1	7.6
Sporadotragus_parvidens	extinct	7.1	7.6
Sporadotragus_parvidens	extinct	6.9	7.2
Sporadotragus_parvidens	extinct	6.7	6.9
Sporadotragus_parvidens	extinct	7.2	7.4
Sporadotragus_parvidens	extinct	7.4	7.8
Stegodibelodon_schneideri	extinct	5.2	6.48
Stegodibelodon_schneideri	extinct	3.6	5.33
Stegodon_aurorae	extinct	0.781	2.58
Stegodon_aurorae	extinct	0.781	2.58
Stegodon_aurorae	extinct	0.781	2.58
Stegodon_aurorae	extinct	0.781	2.58
Stegodon_aurorae	extinct	0.781	2.58
Stegodon_aurorae	extinct	0.781	2.58
Stegodon_bombifrons	extinct	1.95	3.6
Stegodon_bombifrons	extinct	2.6	3.56
Stegodon_elephantoides	extinct	2.6	5.33
Stegodon_elephantoides	extinct	1.5	3.4
Stegodon_florensis	extinct	0.126	0.781
Stegodon_florensis	extinct	0.126	0.781
Stegodon_florensis	extinct	0.126	0.781
Stegodon_florensis	extinct	0.126	0.781
Stegodon_florensis	extinct	0.126	0.781
Stegodon_ganesa	extinct	1.81	2.59
Stegodon_ganesa	extinct	0.117	0.126
Stegodon_huananensis	extinct	2.6	3.4
Stegodon_huananensis	extinct	2.6	3.4
Stegodon_huananensis	extinct	2.6	3.4
Stegodon_huananensis	extinct	2.6	3.4
Stegodon_huananensis	extinct	2.14	2.15
Stegodon_huananensis	extinct	1	1.21
Stegodon_huananensis	extinct	1.2	1.21
Stegodon_huananensis	extinct	1.2	1.2
